# Stage.2-Hour Stage@TWY-DSI-R2.20170428.csv generated at 2018-03-01 07:47:03 (UTC-05:00) by AQUARIUS 17.3.207.0
# 
# Time series identifier: Stage.2-Hour Stage@TWY-DSI-R2
# Location: Tretheway Creek Downstream of the Intake
# UTC offset: (UTC-08:00)
# Value units: m
# Value parameter: Stage
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-04-28T22:00:00Z to 2017-12-30T22:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2017-07-04T10:00:00Z, 2017-07-04 02:00:00.000, 253.126775015399, Working, 41, 
2017-07-04T12:00:00Z, 2017-07-04 04:00:00.000, 253.077216657927, Working, 41, 
2017-07-04T14:00:00Z, 2017-07-04 06:00:00.000, 253.024858300455, Working, 41, 
2017-07-04T16:00:00Z, 2017-07-04 08:00:00.000, 252.967549942982, Working, 41, 
2017-07-04T18:00:00Z, 2017-07-04 10:00:00.000, 252.90521658551, Working, 41, 
2017-07-04T20:00:00Z, 2017-07-04 12:00:00.000, 252.850183228038, Working, 41, 
2017-07-04T22:00:00Z, 2017-07-04 14:00:00.000, 252.815741537232, Working, 41, 
2017-07-05T00:00:00Z, 2017-07-04 16:00:00.000, 252.823849846427, Working, 41, 
2017-07-05T02:00:00Z, 2017-07-04 18:00:00.000, 252.891424822288, Working, 41, 
2017-07-05T04:00:00Z, 2017-07-04 20:00:00.000, 252.982549798149, Working, 41, 
2017-07-05T06:00:00Z, 2017-07-04 22:00:00.000, 253.03159977401, Working, 41, 
2017-07-05T08:00:00Z, 2017-07-05 00:00:00.000, 253.037816416537, Working, 41, 
2017-07-05T10:00:00Z, 2017-07-05 02:00:00.000, 253.010133059065, Working, 41, 
2017-07-05T12:00:00Z, 2017-07-05 04:00:00.000, 252.96051636826, Working, 41, 
2017-07-05T14:00:00Z, 2017-07-05 06:00:00.000, 252.905191344121, Working, 41, 
2017-07-05T16:00:00Z, 2017-07-05 08:00:00.000, 252.849774653315, Working, 41, 
2017-07-05T18:00:00Z, 2017-07-05 10:00:00.000, 252.793866295843, Working, 41, 
2017-07-05T20:00:00Z, 2017-07-05 12:00:00.000, 252.739124605037, Working, 41, 
2017-07-05T22:00:00Z, 2017-07-05 14:00:00.000, 252.714741247565, Working, 41, 
2017-07-06T00:00:00Z, 2017-07-05 16:00:00.000, 252.750316223426, Working, 41, 
2017-07-06T02:00:00Z, 2017-07-05 18:00:00.000, 252.837491199287, Working, 41, 
2017-07-06T04:00:00Z, 2017-07-05 20:00:00.000, 252.935216175148, Working, 41, 
2017-07-06T06:00:00Z, 2017-07-05 22:00:00.000, 252.987666151009, Working, 41, 
2017-07-06T08:00:00Z, 2017-07-06 00:00:00.000, 252.98431612687, Working, 41, 
2017-07-06T10:00:00Z, 2017-07-06 02:00:00.000, 252.947507769398, Working, 41, 
2017-07-06T12:00:00Z, 2017-07-06 04:00:00.000, 252.894532745259, Working, 41, 
2017-07-06T14:00:00Z, 2017-07-06 06:00:00.000, 252.840449387786, Working, 41, 
2017-07-06T16:00:00Z, 2017-07-06 08:00:00.000, 252.783741030314, Working, 41, 
2017-07-06T18:00:00Z, 2017-07-06 10:00:00.000, 252.718257672842, Working, 41, 
2017-07-06T20:00:00Z, 2017-07-06 12:00:00.000, 252.683749315369, Working, 41, 
2017-07-06T22:00:00Z, 2017-07-06 14:00:00.000, 252.684440957897, Working, 41, 
2017-07-07T00:00:00Z, 2017-07-06 16:00:00.000, 252.701149267091, Working, 41, 
2017-07-07T02:00:00Z, 2017-07-06 18:00:00.000, 252.830149242953, Working, 41, 
2017-07-07T04:00:00Z, 2017-07-06 20:00:00.000, 252.971207552147, Working, 41, 
2017-07-07T06:00:00Z, 2017-07-06 22:00:00.000, 253.043249194675, Working, 41, 
2017-07-07T08:00:00Z, 2017-07-07 00:00:00.000, 253.052707503869, Working, 41, 
2017-07-07T10:00:00Z, 2017-07-07 02:00:00.000, 253.026074146397, Working, 41, 
2017-07-07T12:00:00Z, 2017-07-07 04:00:00.000, 252.984674122258, Working, 41, 
2017-07-07T14:00:00Z, 2017-07-07 06:00:00.000, 252.941932431452, Working, 41, 
2017-07-07T16:00:00Z, 2017-07-07 08:00:00.000, 252.900982407313, Working, 41, 
2017-07-07T18:00:00Z, 2017-07-07 10:00:00.000, 252.864249049841, Working, 41, 
2017-07-07T20:00:00Z, 2017-07-07 12:00:00.000, 252.848774025702, Working, 41, 
2017-07-07T22:00:00Z, 2017-07-07 14:00:00.000, 252.896057334896, Working, 41, 
2017-07-08T00:00:00Z, 2017-07-07 16:00:00.000, 253.017590644091, Working, 41, 
2017-07-08T02:00:00Z, 2017-07-07 18:00:00.000, 253.125115619952, Working, 41, 
2017-07-08T04:00:00Z, 2017-07-07 20:00:00.000, 253.170640595813, Working, 41, 
2017-07-08T06:00:00Z, 2017-07-07 22:00:00.000, 253.17848223834, Working, 41, 
2017-07-08T08:00:00Z, 2017-07-08 00:00:00.000, 253.155948880868, Working, 41, 
2017-07-08T10:00:00Z, 2017-07-08 02:00:00.000, 253.106257190062, Working, 41, 
2017-07-08T12:00:00Z, 2017-07-08 04:00:00.000, 253.048165499257, Working, 41, 
2017-07-08T14:00:00Z, 2017-07-08 06:00:00.000, 252.986282141785, Working, 41, 
2017-07-08T16:00:00Z, 2017-07-08 08:00:00.000, 252.921623784312, Working, 41, 
2017-07-08T18:00:00Z, 2017-07-08 10:00:00.000, 252.860698760173, Working, 41, 
2017-07-08T20:00:00Z, 2017-07-08 12:00:00.000, 252.812632069368, Working, 41, 
2017-07-08T22:00:00Z, 2017-07-08 14:00:00.000, 252.793523711895, Working, 41, 
2017-07-09T00:00:00Z, 2017-07-08 16:00:00.000, 252.829215354423, Working, 41, 
2017-07-09T02:00:00Z, 2017-07-08 18:00:00.000, 252.923123663617, Working, 41, 
2017-07-09T04:00:00Z, 2017-07-08 20:00:00.000, 253.003415306145, Working, 41, 
2017-07-09T06:00:00Z, 2017-07-08 22:00:00.000, 253.030190282006, Working, 41, 
2017-07-09T08:00:00Z, 2017-07-09 00:00:00.000, 253.026090257867, Working, 41, 
2017-07-09T10:00:00Z, 2017-07-09 02:00:00.000, 252.996173567062, Working, 41, 
2017-07-09T12:00:00Z, 2017-07-09 04:00:00.000, 252.951523542923, Working, 41, 
2017-07-09T14:00:00Z, 2017-07-09 06:00:00.000, 252.904531852117, Working, 41, 
2017-07-09T16:00:00Z, 2017-07-09 08:00:00.000, 252.860040161311, Working, 41, 
2017-07-09T18:00:00Z, 2017-07-09 10:00:00.000, 252.822498470506, Working, 41, 
2017-07-09T20:00:00Z, 2017-07-09 12:00:00.000, 252.7917317797, Working, 41, 
2017-07-09T22:00:00Z, 2017-07-09 14:00:00.000, 252.791365088894, Working, 41, 
2017-07-10T00:00:00Z, 2017-07-09 16:00:00.000, 252.837806731422, Working, 41, 
2017-07-10T02:00:00Z, 2017-07-09 18:00:00.000, 252.897165040616, Working, 41, 
2017-07-10T04:00:00Z, 2017-07-09 20:00:00.000, 252.951831683144, Working, 41, 
2017-07-10T06:00:00Z, 2017-07-09 22:00:00.000, 252.981823325672, Working, 41, 
2017-07-10T08:00:00Z, 2017-07-10 00:00:00.000, 252.9771649682, Working, 41, 
2017-07-10T10:00:00Z, 2017-07-10 02:00:00.000, 252.944356610727, Working, 41, 
2017-07-10T12:00:00Z, 2017-07-10 04:00:00.000, 252.897189919922, Working, 41, 
2017-07-10T14:00:00Z, 2017-07-10 06:00:00.000, 252.849406562449, Working, 41, 
2017-07-10T16:00:00Z, 2017-07-10 08:00:00.000, 252.800048204977, Working, 41, 
2017-07-10T18:00:00Z, 2017-07-10 10:00:00.000, 252.740806514171, Working, 41, 
2017-07-10T20:00:00Z, 2017-07-10 12:00:00.000, 252.686773156699, Working, 41, 
2017-07-10T22:00:00Z, 2017-07-10 14:00:00.000, 252.68147313256, Working, 41, 
2017-07-11T00:00:00Z, 2017-07-10 16:00:00.000, 252.682799317029, Working, 41, 
2017-07-11T02:00:00Z, 2017-07-10 18:00:00.000, 252.703500251445, Working, 41, 
2017-07-11T04:00:00Z, 2017-07-10 20:00:00.000, 252.764725310583, Working, 41, 
2017-07-11T06:00:00Z, 2017-07-10 22:00:00.000, 252.776642036387, Working, 41, 
2017-07-11T08:00:00Z, 2017-07-11 00:00:00.000, 252.764867095524, Working, 41, 
2017-07-11T10:00:00Z, 2017-07-11 02:00:00.000, 252.735358821329, Working, 41, 
2017-07-11T12:00:00Z, 2017-07-11 04:00:00.000, 252.691850547133, Working, 41, 
2017-07-11T14:00:00Z, 2017-07-11 06:00:00.000, 252.67817560627, Working, 41, 
2017-07-11T16:00:00Z, 2017-07-11 08:00:00.000, 252.678692332074, Working, 41, 
2017-07-11T18:00:00Z, 2017-07-11 10:00:00.000, 252.677867391212, Working, 41, 
2017-07-11T20:00:00Z, 2017-07-11 12:00:00.000, 252.678400783683, Working, 41, 
2017-07-11T22:00:00Z, 2017-07-11 14:00:00.000, 252.677667509487, Working, 41, 
2017-07-12T00:00:00Z, 2017-07-11 16:00:00.000, 252.679067568624, Working, 41, 
2017-07-12T02:00:00Z, 2017-07-11 18:00:00.000, 252.679159294429, Working, 41, 
2017-07-12T04:00:00Z, 2017-07-11 20:00:00.000, 252.679326020233, Working, 41, 
2017-07-12T06:00:00Z, 2017-07-11 22:00:00.000, 252.678884412703, Working, 41, 
2017-07-12T08:00:00Z, 2017-07-12 00:00:00.000, 252.678684471841, Working, 41, 
2017-07-12T10:00:00Z, 2017-07-12 02:00:00.000, 252.676942864312, Working, 41, 
2017-07-12T12:00:00Z, 2017-07-12 04:00:00.000, 252.678034590116, Working, 41, 
2017-07-12T14:00:00Z, 2017-07-12 06:00:00.000, 252.676234649253, Working, 41, 
2017-07-12T16:00:00Z, 2017-07-12 08:00:00.000, 252.675551375057, Working, 41, 
2017-07-12T18:00:00Z, 2017-07-12 10:00:00.000, 252.677126434195, Working, 41, 
2017-07-12T20:00:00Z, 2017-07-12 12:00:00.000, 252.676201493332, Working, 41, 
2017-07-12T22:00:00Z, 2017-07-12 14:00:00.000, 252.67717655247, Working, 41, 
2017-07-13T00:00:00Z, 2017-07-12 16:00:00.000, 252.677409944941, Working, 41, 
2017-07-13T02:00:00Z, 2017-07-12 18:00:00.000, 252.676410004078, Working, 41, 
2017-07-13T04:00:00Z, 2017-07-12 20:00:00.000, 252.676101729882, Working, 41, 
2017-07-13T06:00:00Z, 2017-07-12 22:00:00.000, 252.67640178902, Working, 41, 
2017-07-13T08:00:00Z, 2017-07-13 00:00:00.000, 252.675510181491, Working, 41, 
2017-07-13T10:00:00Z, 2017-07-13 02:00:00.000, 252.674335240628, Working, 41, 
2017-07-13T12:00:00Z, 2017-07-13 04:00:00.000, 252.673485299765, Working, 41, 
2017-07-13T14:00:00Z, 2017-07-13 06:00:00.000, 252.67390202557, Working, 41, 
2017-07-13T16:00:00Z, 2017-07-13 08:00:00.000, 252.673427084707, Working, 41, 
2017-07-13T18:00:00Z, 2017-07-13 10:00:00.000, 252.673177143845, Working, 41, 
2017-07-13T20:00:00Z, 2017-07-13 12:00:00.000, 252.674035536315, Working, 41, 
2017-07-13T22:00:00Z, 2017-07-13 14:00:00.000, 252.67352726212, Working, 41, 
2017-07-14T00:00:00Z, 2017-07-13 16:00:00.000, 252.674018987924, Working, 41, 
2017-07-14T02:00:00Z, 2017-07-13 18:00:00.000, 252.674135713728, Working, 41, 
2017-07-14T04:00:00Z, 2017-07-13 20:00:00.000, 252.673235772865, Working, 41, 
2017-07-14T06:00:00Z, 2017-07-13 22:00:00.000, 252.674194165336, Working, 41, 
2017-07-14T08:00:00Z, 2017-07-14 00:00:00.000, 252.672844224474, Working, 41, 
2017-07-14T10:00:00Z, 2017-07-14 02:00:00.000, 252.672902616944, Working, 41, 
2017-07-14T12:00:00Z, 2017-07-14 04:00:00.000, 252.671527676082, Working, 41, 
2017-07-14T14:00:00Z, 2017-07-14 06:00:00.000, 252.672702735219, Working, 41, 
2017-07-14T16:00:00Z, 2017-07-14 08:00:00.000, 252.672477794357, Working, 41, 
2017-07-14T18:00:00Z, 2017-07-14 10:00:00.000, 252.671052853494, Working, 41, 
2017-07-14T20:00:00Z, 2017-07-14 12:00:00.000, 252.671827912632, Working, 41, 
2017-07-14T22:00:00Z, 2017-07-14 14:00:00.000, 252.672744638436, Working, 41, 
2017-07-15T00:00:00Z, 2017-07-14 16:00:00.000, 252.672928030907, Working, 41, 
2017-07-15T02:00:00Z, 2017-07-14 18:00:00.000, 252.673328090044, Working, 41, 
2017-07-15T04:00:00Z, 2017-07-14 20:00:00.000, 252.672853149182, Working, 41, 
2017-07-15T06:00:00Z, 2017-07-14 22:00:00.000, 252.671919874986, Working, 41, 
2017-07-15T08:00:00Z, 2017-07-15 00:00:00.000, 252.673203267457, Working, 41, 
2017-07-15T10:00:00Z, 2017-07-15 02:00:00.000, 252.671094993261, Working, 41, 
2017-07-15T12:00:00Z, 2017-07-15 04:00:00.000, 252.671611719065, Working, 41, 
2017-07-15T14:00:00Z, 2017-07-15 06:00:00.000, 252.671228444869, Working, 41, 
2017-07-15T16:00:00Z, 2017-07-15 08:00:00.000, 252.67148683734, Working, 41, 
2017-07-15T18:00:00Z, 2017-07-15 10:00:00.000, 252.671636896477, Working, 41, 
2017-07-15T20:00:00Z, 2017-07-15 12:00:00.000, 252.670986955615, Working, 41, 
2017-07-15T22:00:00Z, 2017-07-15 14:00:00.000, 252.671770348086, Working, 41, 
2017-07-16T00:00:00Z, 2017-07-15 16:00:00.000, 252.67178707389, Working, 41, 
2017-07-16T02:00:00Z, 2017-07-15 18:00:00.000, 252.672062133027, Working, 41, 
2017-07-16T04:00:00Z, 2017-07-15 20:00:00.000, 252.673637192165, Working, 41, 
2017-07-16T06:00:00Z, 2017-07-15 22:00:00.000, 252.672403917969, Working, 41, 
2017-07-16T08:00:00Z, 2017-07-16 00:00:00.000, 252.671670643773, Working, 41, 
2017-07-16T10:00:00Z, 2017-07-16 02:00:00.000, 252.67219570291, Working, 41, 
2017-07-16T12:00:00Z, 2017-07-16 04:00:00.000, 252.672212428715, Working, 41, 
2017-07-16T14:00:00Z, 2017-07-16 06:00:00.000, 252.670054154519, Working, 41, 
2017-07-16T16:00:00Z, 2017-07-16 08:00:00.000, 252.670804213656, Working, 41, 
2017-07-16T18:00:00Z, 2017-07-16 10:00:00.000, 252.67052093946, Working, 41, 
2017-07-16T20:00:00Z, 2017-07-16 12:00:00.000, 252.669937665264, Working, 41, 
2017-07-16T22:00:00Z, 2017-07-16 14:00:00.000, 252.669396057735, Working, 41, 
2017-07-17T00:00:00Z, 2017-07-16 16:00:00.000, 252.668754450206, Working, 41, 
2017-07-17T02:00:00Z, 2017-07-16 18:00:00.000, 252.668737842677, Working, 41, 
2017-07-17T04:00:00Z, 2017-07-16 20:00:00.000, 252.669162901814, Working, 41, 
2017-07-17T06:00:00Z, 2017-07-16 22:00:00.000, 252.669021294285, Working, 41, 
2017-07-17T08:00:00Z, 2017-07-17 00:00:00.000, 252.668954686756, Working, 41, 
2017-07-17T10:00:00Z, 2017-07-17 02:00:00.000, 252.66882141256, Working, 41, 
2017-07-17T12:00:00Z, 2017-07-17 04:00:00.000, 252.667913138364, Working, 41, 
2017-07-17T14:00:00Z, 2017-07-17 06:00:00.000, 252.667463197502, Working, 41, 
2017-07-17T16:00:00Z, 2017-07-17 08:00:00.000, 252.666438256639, Working, 41, 
2017-07-17T18:00:00Z, 2017-07-17 10:00:00.000, 252.665629982443, Working, 41, 
2017-07-17T20:00:00Z, 2017-07-17 12:00:00.000, 252.664955041581, Working, 41, 
2017-07-17T22:00:00Z, 2017-07-17 14:00:00.000, 252.664871767385, Working, 41, 
2017-07-18T00:00:00Z, 2017-07-17 16:00:00.000, 252.663971826522, Working, 41, 
2017-07-18T02:00:00Z, 2017-07-17 18:00:00.000, 252.666638552327, Working, 41, 
2017-07-18T04:00:00Z, 2017-07-17 20:00:00.000, 252.676496944797, Working, 41, 
2017-07-18T06:00:00Z, 2017-07-17 22:00:00.000, 252.676238670602, Working, 41, 
2017-07-18T08:00:00Z, 2017-07-18 00:00:00.000, 252.675522063072, Working, 41, 
2017-07-18T10:00:00Z, 2017-07-18 02:00:00.000, 252.674605455543, Working, 41, 
2017-07-18T12:00:00Z, 2017-07-18 04:00:00.000, 252.675447181347, Working, 41, 
2017-07-18T14:00:00Z, 2017-07-18 06:00:00.000, 252.675047240485, Working, 41, 
2017-07-18T16:00:00Z, 2017-07-18 08:00:00.000, 252.674730632956, Working, 41, 
2017-07-18T18:00:00Z, 2017-07-18 10:00:00.000, 252.67422235876, Working, 41, 
2017-07-18T20:00:00Z, 2017-07-18 12:00:00.000, 252.673789084564, Working, 41, 
2017-07-18T22:00:00Z, 2017-07-18 14:00:00.000, 252.673855810368, Working, 41, 
2017-07-19T00:00:00Z, 2017-07-18 16:00:00.000, 252.673672536172, Working, 41, 
2017-07-19T02:00:00Z, 2017-07-18 18:00:00.000, 252.67252259531, Working, 41, 
2017-07-19T04:00:00Z, 2017-07-18 20:00:00.000, 252.674414321114, Working, 41, 
2017-07-19T06:00:00Z, 2017-07-18 22:00:00.000, 252.675581046918, Working, 41, 
2017-07-19T08:00:00Z, 2017-07-19 00:00:00.000, 252.676364439389, Working, 41, 
2017-07-19T10:00:00Z, 2017-07-19 02:00:00.000, 252.676072831859, Working, 41, 
2017-07-19T12:00:00Z, 2017-07-19 04:00:00.000, 252.675464557664, Working, 41, 
2017-07-19T14:00:00Z, 2017-07-19 06:00:00.000, 252.674464616801, Working, 41, 
2017-07-19T16:00:00Z, 2017-07-19 08:00:00.000, 252.673348009272, Working, 41, 
2017-07-19T18:00:00Z, 2017-07-19 10:00:00.000, 252.672556401743, Working, 41, 
2017-07-19T20:00:00Z, 2017-07-19 12:00:00.000, 252.67225646088, Working, 41, 
2017-07-19T22:00:00Z, 2017-07-19 14:00:00.000, 252.672156520018, Working, 41, 
2017-07-20T00:00:00Z, 2017-07-19 16:00:00.000, 252.671964912489, Working, 41, 
2017-07-20T02:00:00Z, 2017-07-19 18:00:00.000, 252.672956638293, Working, 41, 
2017-07-20T04:00:00Z, 2017-07-19 20:00:00.000, 252.674890030763, Working, 41, 
2017-07-20T06:00:00Z, 2017-07-19 22:00:00.000, 252.675756756568, Working, 41, 
2017-07-20T08:00:00Z, 2017-07-20 00:00:00.000, 252.675723482372, Working, 41, 
2017-07-20T10:00:00Z, 2017-07-20 02:00:00.000, 252.674981874843, Working, 41, 
2017-07-20T12:00:00Z, 2017-07-20 04:00:00.000, 252.674673600647, Working, 41, 
2017-07-20T14:00:00Z, 2017-07-20 06:00:00.000, 252.673431993118, Working, 41, 
2017-07-20T16:00:00Z, 2017-07-20 08:00:00.000, 252.673307052255, Working, 41, 
2017-07-20T18:00:00Z, 2017-07-20 10:00:00.000, 252.672707111392, Working, 41, 
2017-07-20T20:00:00Z, 2017-07-20 12:00:00.000, 252.672723837197, Working, 41, 
2017-07-20T22:00:00Z, 2017-07-20 14:00:00.000, 252.674398896334, Working, 41, 
2017-07-21T00:00:00Z, 2017-07-20 16:00:00.000, 252.675382288805, Working, 41, 
2017-07-21T02:00:00Z, 2017-07-20 18:00:00.000, 252.675715681276, Working, 41, 
2017-07-21T04:00:00Z, 2017-07-20 20:00:00.000, 252.675699073746, Working, 41, 
2017-07-21T06:00:00Z, 2017-07-20 22:00:00.000, 252.675924132884, Working, 41, 
2017-07-21T08:00:00Z, 2017-07-21 00:00:00.000, 252.675824192021, Working, 41, 
2017-07-21T10:00:00Z, 2017-07-21 02:00:00.000, 252.675365917826, Working, 41, 
2017-07-21T12:00:00Z, 2017-07-21 04:00:00.000, 252.674649310296, Working, 41, 
2017-07-21T14:00:00Z, 2017-07-21 06:00:00.000, 252.673999369434, Working, 41, 
2017-07-21T16:00:00Z, 2017-07-21 08:00:00.000, 252.672799428571, Working, 41, 
2017-07-21T18:00:00Z, 2017-07-21 10:00:00.000, 252.671532821042, Working, 41, 
2017-07-21T20:00:00Z, 2017-07-21 12:00:00.000, 252.670774546846, Working, 41, 
2017-07-21T22:00:00Z, 2017-07-21 14:00:00.000, 252.67001627265, Working, 41, 
2017-07-22T00:00:00Z, 2017-07-21 16:00:00.000, 252.669591331788, Working, 41, 
2017-07-22T02:00:00Z, 2017-07-21 18:00:00.000, 252.669441390925, Working, 41, 
2017-07-22T04:00:00Z, 2017-07-21 20:00:00.000, 252.669349783396, Working, 41, 
2017-07-22T06:00:00Z, 2017-07-21 22:00:00.000, 252.6692915092, Working, 41, 
2017-07-22T08:00:00Z, 2017-07-22 00:00:00.000, 252.669341568338, Working, 41, 
2017-07-22T10:00:00Z, 2017-07-22 02:00:00.000, 252.668883294142, Working, 41, 
2017-07-22T12:00:00Z, 2017-07-22 04:00:00.000, 252.668608353279, Working, 41, 
2017-07-22T14:00:00Z, 2017-07-22 06:00:00.000, 252.668683412417, Working, 41, 
2017-07-22T16:00:00Z, 2017-07-22 08:00:00.000, 252.668691804888, Working, 41, 
2017-07-22T18:00:00Z, 2017-07-22 10:00:00.000, 252.669458530692, Working, 41, 
2017-07-22T20:00:00Z, 2017-07-22 12:00:00.000, 252.670275256496, Working, 41, 
2017-07-22T22:00:00Z, 2017-07-22 14:00:00.000, 252.6705419823, Working, 41, 
2017-07-23T00:00:00Z, 2017-07-22 16:00:00.000, 252.670508708104, Working, 41, 
2017-07-23T02:00:00Z, 2017-07-22 18:00:00.000, 252.671508767242, Working, 41, 
2017-07-23T04:00:00Z, 2017-07-22 20:00:00.000, 252.671800493046, Working, 41, 
2017-07-23T06:00:00Z, 2017-07-22 22:00:00.000, 252.672375552183, Working, 41, 
2017-07-23T08:00:00Z, 2017-07-23 00:00:00.000, 252.673025611321, Working, 41, 
2017-07-23T10:00:00Z, 2017-07-23 02:00:00.000, 252.673092337125, Working, 41, 
2017-07-23T12:00:00Z, 2017-07-23 04:00:00.000, 252.672934062929, Working, 41, 
2017-07-23T14:00:00Z, 2017-07-23 06:00:00.000, 252.672475788733, Working, 41, 
2017-07-23T16:00:00Z, 2017-07-23 08:00:00.000, 252.672075847871, Working, 41, 
2017-07-23T18:00:00Z, 2017-07-23 10:00:00.000, 252.671175907008, Working, 41, 
2017-07-23T20:00:00Z, 2017-07-23 12:00:00.000, 252.671142632812, Working, 41, 
2017-07-23T22:00:00Z, 2017-07-23 14:00:00.000, 252.67136769195, Working, 41, 
2017-07-24T00:00:00Z, 2017-07-23 16:00:00.000, 252.670726084421, Working, 41, 
2017-07-24T02:00:00Z, 2017-07-23 18:00:00.000, 252.671167810225, Working, 41, 
2017-07-24T04:00:00Z, 2017-07-23 20:00:00.000, 252.672701202696, Working, 41, 
2017-07-24T06:00:00Z, 2017-07-23 22:00:00.000, 252.6741179285, Working, 41, 
2017-07-24T08:00:00Z, 2017-07-24 00:00:00.000, 252.674542987637, Working, 41, 
2017-07-24T10:00:00Z, 2017-07-24 02:00:00.000, 252.674001380108, Working, 41, 
2017-07-24T12:00:00Z, 2017-07-24 04:00:00.000, 252.673084772579, Working, 41, 
2017-07-24T14:00:00Z, 2017-07-24 06:00:00.000, 252.672334831716, Working, 41, 
2017-07-24T16:00:00Z, 2017-07-24 08:00:00.000, 252.670668224187, Working, 41, 
2017-07-24T18:00:00Z, 2017-07-24 10:00:00.000, 252.669618283325, Working, 41, 
2017-07-24T20:00:00Z, 2017-07-24 12:00:00.000, 252.669126675795, Working, 41, 
2017-07-24T22:00:00Z, 2017-07-24 14:00:00.000, 252.668526734933, Working, 41, 
2017-07-25T00:00:00Z, 2017-07-24 16:00:00.000, 252.668418460737, Working, 41, 
2017-07-25T02:00:00Z, 2017-07-24 18:00:00.000, 252.668776853208, Working, 41, 
2017-07-25T04:00:00Z, 2017-07-24 20:00:00.000, 252.670026912345, Working, 41, 
2017-07-25T06:00:00Z, 2017-07-24 22:00:00.000, 252.670535304816, Working, 41, 
2017-07-25T08:00:00Z, 2017-07-25 00:00:00.000, 252.67120203062, Working, 41, 
2017-07-25T10:00:00Z, 2017-07-25 02:00:00.000, 252.671010423091, Working, 41, 
2017-07-25T12:00:00Z, 2017-07-25 04:00:00.000, 252.670227148895, Working, 41, 
2017-07-25T14:00:00Z, 2017-07-25 06:00:00.000, 252.669443874699, Working, 41, 
2017-07-25T16:00:00Z, 2017-07-25 08:00:00.000, 252.66830226717, Working, 41, 
2017-07-25T18:00:00Z, 2017-07-25 10:00:00.000, 252.667485659641, Working, 41, 
2017-07-25T20:00:00Z, 2017-07-25 12:00:00.000, 252.667235718778, Working, 41, 
2017-07-25T22:00:00Z, 2017-07-25 14:00:00.000, 252.667310777916, Working, 41, 
2017-07-26T00:00:00Z, 2017-07-25 16:00:00.000, 252.66730250372, Working, 41, 
2017-07-26T02:00:00Z, 2017-07-25 18:00:00.000, 252.668252562857, Working, 41, 
2017-07-26T04:00:00Z, 2017-07-25 20:00:00.000, 252.670735955328, Working, 41, 
2017-07-26T06:00:00Z, 2017-07-25 22:00:00.000, 252.672019347799, Working, 41, 
2017-07-26T08:00:00Z, 2017-07-26 00:00:00.000, 252.672594406937, Working, 41, 
2017-07-26T10:00:00Z, 2017-07-26 02:00:00.000, 252.672327799407, Working, 41, 
2017-07-26T12:00:00Z, 2017-07-26 04:00:00.000, 252.671427858545, Working, 41, 
2017-07-26T14:00:00Z, 2017-07-26 06:00:00.000, 252.670836251016, Working, 41, 
2017-07-26T16:00:00Z, 2017-07-26 08:00:00.000, 252.669919643486, Working, 41, 
2017-07-26T18:00:00Z, 2017-07-26 10:00:00.000, 252.668678035957, Working, 41, 
2017-07-26T20:00:00Z, 2017-07-26 12:00:00.000, 252.667994761761, Working, 41, 
2017-07-26T22:00:00Z, 2017-07-26 14:00:00.000, 252.668019820899, Working, 41, 
2017-07-27T00:00:00Z, 2017-07-26 16:00:00.000, 252.66770321337, Working, 41, 
2017-07-27T02:00:00Z, 2017-07-26 18:00:00.000, 252.668994939174, Working, 41, 
2017-07-27T04:00:00Z, 2017-07-26 20:00:00.000, 252.670503331645, Working, 41, 
2017-07-27T06:00:00Z, 2017-07-26 22:00:00.000, 252.671128390782, Working, 41, 
2017-07-27T08:00:00Z, 2017-07-27 00:00:00.000, 252.671220116586, Working, 41, 
2017-07-27T10:00:00Z, 2017-07-27 02:00:00.000, 252.671028509057, Working, 41, 
2017-07-27T12:00:00Z, 2017-07-27 04:00:00.000, 252.670211901528, Working, 41, 
2017-07-27T14:00:00Z, 2017-07-27 06:00:00.000, 252.669528627332, Working, 41, 
2017-07-27T16:00:00Z, 2017-07-27 08:00:00.000, 252.668345353136, Working, 41, 
2017-07-27T18:00:00Z, 2017-07-27 10:00:00.000, 252.66736207894, Working, 41, 
2017-07-27T20:00:00Z, 2017-07-27 12:00:00.000, 252.666745471411, Working, 41, 
2017-07-27T22:00:00Z, 2017-07-27 14:00:00.000, 252.666878863882, Working, 41, 
2017-07-28T00:00:00Z, 2017-07-27 16:00:00.000, 252.666970589686, Working, 41, 
2017-07-28T02:00:00Z, 2017-07-27 18:00:00.000, 252.667603982157, Working, 41, 
2017-07-28T04:00:00Z, 2017-07-27 20:00:00.000, 252.668866484496, Working, 41, 
2017-07-28T06:00:00Z, 2017-07-27 22:00:00.000, 252.669733129443, Working, 41, 
2017-07-28T08:00:00Z, 2017-07-28 00:00:00.000, 252.669699880013, Working, 41, 
2017-07-28T10:00:00Z, 2017-07-28 02:00:00.000, 252.66928329725, Working, 41, 
2017-07-28T12:00:00Z, 2017-07-28 04:00:00.000, 252.668258381154, Working, 41, 
2017-07-28T14:00:00Z, 2017-07-28 06:00:00.000, 252.667091798391, Working, 41, 
